"","EVENT_DATE","COUNTRY","number"
"818",2016-12-21,"Mali",2
"819",2016-12-24,"Mali",1
"820",2017-01-01,"Mali",1
"821",2017-01-04,"Mali",1
"822",2017-01-06,"Mali",1
"823",2017-01-08,"Mali",1
"824",2017-01-09,"Mali",1
"825",2017-01-10,"Mali",1
"826",2017-01-11,"Mali",2
"827",2017-01-13,"Mali",3
"828",2017-01-16,"Mali",1
"829",2017-01-18,"Mali",4
"830",2017-01-19,"Mali",1
"831",2017-01-20,"Mali",2
"832",2017-01-21,"Mali",2
"833",2017-01-22,"Mali",2
"834",2017-01-23,"Mali",1
"835",2017-01-24,"Mali",2
"836",2017-01-27,"Mali",1
"837",2017-01-28,"Mali",1
"838",2017-01-30,"Mali",2
"839",2017-01-31,"Mali",1
"840",2017-02-01,"Mali",2
"841",2017-02-02,"Mali",1
"842",2017-02-04,"Mali",3
"843",2017-02-05,"Mali",1
"844",2017-02-08,"Mali",2
"845",2017-02-09,"Mali",1
"846",2017-02-10,"Mali",3
"847",2017-02-11,"Mali",3
"848",2017-02-12,"Mali",2
"849",2017-02-15,"Mali",2
"850",2017-02-18,"Mali",3
"851",2017-02-19,"Mali",3
"852",2017-02-20,"Mali",2
"853",2017-02-21,"Mali",1
"854",2017-02-25,"Mali",1
"855",2017-02-27,"Mali",2
"856",2017-03-02,"Mali",1
"857",2017-03-03,"Mali",1
"858",2017-03-04,"Mali",2
"859",2017-03-05,"Mali",3
"860",2017-03-06,"Mali",1
"861",2017-03-12,"Mali",1
"862",2017-03-13,"Mali",2
"863",2017-03-16,"Mali",2
"864",2017-03-18,"Mali",2
"865",2017-03-20,"Mali",2
"866",2017-03-21,"Mali",1
"867",2017-03-22,"Mali",2
"868",2017-03-23,"Mali",1
"869",2017-03-25,"Mali",9
"870",2017-03-26,"Mali",2
"871",2017-03-29,"Mali",3
"872",2017-04-01,"Mali",1
"873",2017-04-02,"Mali",1
"874",2017-04-03,"Mali",2
"875",2017-04-05,"Mali",4
"876",2017-04-06,"Mali",2
"877",2017-04-07,"Mali",3
"878",2017-04-08,"Mali",4
"879",2017-04-11,"Mali",1
"880",2017-04-12,"Mali",2
"881",2017-04-14,"Mali",2
"882",2017-04-15,"Mali",1
"883",2017-04-16,"Mali",1
"884",2017-04-18,"Mali",2
"885",2017-04-19,"Mali",2
"886",2017-04-20,"Mali",1
"887",2017-04-23,"Mali",2
"888",2017-04-24,"Mali",3
"889",2017-04-25,"Mali",1
"890",2017-04-26,"Mali",1
"891",2017-04-27,"Mali",1
"892",2017-04-28,"Mali",2
"893",2017-04-29,"Mali",3
"894",2017-05-01,"Mali",1
"895",2017-05-02,"Mali",4
"896",2017-05-03,"Mali",1
"897",2017-05-04,"Mali",1
"898",2017-05-05,"Mali",1
"899",2017-05-07,"Mali",2
"900",2017-05-08,"Mali",1
"901",2017-05-09,"Mali",1
"902",2017-05-13,"Mali",1
"903",2017-05-15,"Mali",9
"904",2017-05-16,"Mali",2
"905",2017-05-18,"Mali",1
"906",2017-05-19,"Mali",2
"907",2017-05-21,"Mali",2
"908",2017-05-23,"Mali",2
"909",2017-05-25,"Mali",1
"910",2017-05-28,"Mali",2
"911",2017-05-29,"Mali",1
"912",2017-05-30,"Mali",1
"913",2017-05-31,"Mali",3
"914",2017-06-01,"Mali",3
"915",2017-06-03,"Mali",2
"916",2017-06-07,"Mali",2
"917",2017-06-08,"Mali",4
"918",2017-06-09,"Mali",2
"919",2017-06-10,"Mali",2
"920",2017-06-11,"Mali",1
"921",2017-06-12,"Mali",3
"922",2017-06-13,"Mali",1
"923",2017-06-14,"Mali",1
"924",2017-06-16,"Mali",5
"925",2017-06-17,"Mali",4
"926",2017-06-18,"Mali",6
"927",2017-06-19,"Mali",1
"928",2017-06-20,"Mali",1
"929",2017-06-22,"Mali",4
"930",2017-06-23,"Mali",2
"931",2017-06-24,"Mali",1
"932",2017-06-27,"Mali",3
"933",2017-06-28,"Mali",3
"934",2017-06-29,"Mali",1
"935",2017-07-01,"Mali",1
"936",2017-07-04,"Mali",1
"937",2017-07-05,"Mali",1
"938",2017-07-06,"Mali",3
"939",2017-07-07,"Mali",2
"940",2017-07-08,"Mali",5
"941",2017-07-09,"Mali",4
"942",2017-07-10,"Mali",3
"943",2017-07-11,"Mali",5
"944",2017-07-12,"Mali",3
"945",2017-07-13,"Mali",2
"946",2017-07-14,"Mali",1
"947",2017-07-15,"Mali",2
"948",2017-07-16,"Mali",2
"949",2017-07-17,"Mali",2
"950",2017-07-18,"Mali",1
"951",2017-07-19,"Mali",2
"952",2017-07-21,"Mali",1
"953",2017-07-22,"Mali",3
"954",2017-07-24,"Mali",1
"955",2017-07-25,"Mali",2
"956",2017-07-26,"Mali",2
"957",2017-07-27,"Mali",1
"958",2017-07-28,"Mali",1
"959",2017-07-29,"Mali",3
"960",2017-07-30,"Mali",1
"961",2017-07-31,"Mali",2
"962",2017-08-02,"Mali",2
"963",2017-08-04,"Mali",1
"964",2017-08-07,"Mali",1
"965",2017-08-09,"Mali",2
"966",2017-08-13,"Mali",1
"967",2017-08-14,"Mali",3
"968",2017-08-16,"Mali",1
"969",2017-08-17,"Mali",2
"970",2017-08-19,"Mali",2
"971",2017-08-20,"Mali",2
"972",2017-08-22,"Mali",3
"973",2017-08-24,"Mali",3
"974",2017-08-25,"Mali",2
"975",2017-08-27,"Mali",1
"976",2017-08-30,"Mali",1
"977",2017-08-31,"Mali",1
"978",2017-09-02,"Mali",1
"979",2017-09-04,"Mali",3
"980",2017-09-05,"Mali",1
"981",2017-09-06,"Mali",1
"982",2017-09-08,"Mali",2
"983",2017-09-09,"Mali",1
"984",2017-09-10,"Mali",2
"985",2017-09-11,"Mali",1
"986",2017-09-12,"Mali",1
"987",2017-09-13,"Mali",2
"988",2017-09-14,"Mali",3
"989",2017-09-16,"Mali",4
"990",2017-09-17,"Mali",1
"991",2017-09-19,"Mali",1
"992",2017-09-20,"Mali",3
"993",2017-09-21,"Mali",3
"994",2017-09-22,"Mali",2
"995",2017-09-23,"Mali",2
"996",2017-09-24,"Mali",1
"997",2017-09-25,"Mali",5
"998",2017-09-27,"Mali",2
"999",2017-09-28,"Mali",2
"1000",2017-09-29,"Mali",2
"1001",2017-09-30,"Mali",1
"1002",2017-10-01,"Mali",1
"1003",2017-10-02,"Mali",1
"1004",2017-10-03,"Mali",2
"1005",2017-10-04,"Mali",3
"1006",2017-10-06,"Mali",2
"1007",2017-10-08,"Mali",2
"1008",2017-10-09,"Mali",1
"1009",2017-10-10,"Mali",2
"1010",2017-10-11,"Mali",1
"1011",2017-10-12,"Mali",1
"1012",2017-10-14,"Mali",1
"1013",2017-10-15,"Mali",3
"1014",2017-10-16,"Mali",1
"1015",2017-10-19,"Mali",2
"1016",2017-10-20,"Mali",1
"1017",2017-10-21,"Mali",1
"1018",2017-10-23,"Mali",4
"1019",2017-10-24,"Mali",2
"1020",2017-10-25,"Mali",1
"1021",2017-10-26,"Mali",2
"1022",2017-10-28,"Mali",2
"1023",2017-10-29,"Mali",1
"1024",2017-10-31,"Mali",3
"1025",2017-11-01,"Mali",1
"1026",2017-11-02,"Mali",2
"1027",2017-11-03,"Mali",3
"1028",2017-11-04,"Mali",1
"1029",2017-11-05,"Mali",2
"1030",2017-11-06,"Mali",4
"1031",2017-11-07,"Mali",1
"1032",2017-11-09,"Mali",3
"1033",2017-11-10,"Mali",2
"1034",2017-11-11,"Mali",2
"1035",2017-11-12,"Mali",1
"1036",2017-11-14,"Mali",2
"1037",2017-11-17,"Mali",2
"1038",2017-11-18,"Mali",1
"1039",2017-11-19,"Mali",1
"1040",2017-11-20,"Mali",1
"1041",2017-11-23,"Mali",3
"1042",2017-11-24,"Mali",3
"1043",2017-11-28,"Mali",3
"1044",2017-12-01,"Mali",1
"1045",2017-12-02,"Mali",1
"1046",2017-12-04,"Mali",1
"1047",2017-12-07,"Mali",2
"1048",2017-12-09,"Mali",2
"1049",2017-12-10,"Mali",3
"1050",2017-12-12,"Mali",3
"1051",2017-12-13,"Mali",1
"1052",2017-12-15,"Mali",3
"1053",2017-12-16,"Mali",1
"1054",2017-12-17,"Mali",1
"1055",2017-12-18,"Mali",3
"1056",2017-12-19,"Mali",2
"1057",2017-12-21,"Mali",2
"1058",2017-12-22,"Mali",1
"1059",2017-12-26,"Mali",1
"1060",2017-12-27,"Mali",1
"1061",2017-12-28,"Mali",1
"1062",2017-12-30,"Mali",1
"1063",2017-12-31,"Mali",1
"1064",2018-01-02,"Mali",2
"1065",2018-01-06,"Mali",2
"1066",2018-01-08,"Mali",1
"1067",2018-01-09,"Mali",1
"1068",2018-01-10,"Mali",3
"1069",2018-01-11,"Mali",5
"1070",2018-01-12,"Mali",1
"1071",2018-01-14,"Mali",1
"1072",2018-01-16,"Mali",1
"1073",2018-01-17,"Mali",5
"1074",2018-01-20,"Mali",2
"1075",2018-01-22,"Mali",1
"1076",2018-01-23,"Mali",2
"1077",2018-01-24,"Mali",1
"1078",2018-01-25,"Mali",3
"1079",2018-01-27,"Mali",1
"1080",2018-01-28,"Mali",1
"1081",2018-01-30,"Mali",1
"1082",2018-01-31,"Mali",3
"1083",2018-02-02,"Mali",1
"1084",2018-02-03,"Mali",2
"1085",2018-02-04,"Mali",2
"1086",2018-02-08,"Mali",1
"1087",2018-02-09,"Mali",1
"1088",2018-02-11,"Mali",1
"1089",2018-02-12,"Mali",2
"1090",2018-02-13,"Mali",1
"1091",2018-02-14,"Mali",3
"1092",2018-02-15,"Mali",4
"1093",2018-02-16,"Mali",2
"1094",2018-02-17,"Mali",3
"1095",2018-02-18,"Mali",4
"1096",2018-02-19,"Mali",3
"1097",2018-02-20,"Mali",2
"1098",2018-02-21,"Mali",4
"1099",2018-02-22,"Mali",1
"1100",2018-02-24,"Mali",2
"1101",2018-02-25,"Mali",3
"1102",2018-02-26,"Mali",1
"1103",2018-02-27,"Mali",4
"1104",2018-02-28,"Mali",4
"1105",2018-03-01,"Mali",1
"1106",2018-03-04,"Mali",2
"1107",2018-03-06,"Mali",2
"1108",2018-03-07,"Mali",2
"1109",2018-03-08,"Mali",3
"1110",2018-03-09,"Mali",2
"1111",2018-03-10,"Mali",1
"1112",2018-03-11,"Mali",4
"1113",2018-03-12,"Mali",2
"1114",2018-03-14,"Mali",2
"1115",2018-03-15,"Mali",4
"1116",2018-03-18,"Mali",1
"1117",2018-03-19,"Mali",4
"1118",2018-03-20,"Mali",2
"1119",2018-03-22,"Mali",6
"1120",2018-03-24,"Mali",4
"1121",2018-03-27,"Mali",1
"1122",2018-03-28,"Mali",3
"1123",2018-03-29,"Mali",5
"1124",2018-03-30,"Mali",2
"1125",2018-03-31,"Mali",3
"1126",2018-04-01,"Mali",1
"1127",2018-04-02,"Mali",3
"1128",2018-04-03,"Mali",1
"1129",2018-04-05,"Mali",2
"1130",2018-04-06,"Mali",3
"1131",2018-04-08,"Mali",5
"1132",2018-04-09,"Mali",3
"1133",2018-04-11,"Mali",1
"1134",2018-04-14,"Mali",2
