"","EVENT_DATE","COUNTRY","number"
"587",2014-11-10,"Senegal",1
"588",2014-11-17,"Senegal",2
"589",2014-11-19,"Senegal",2
"590",2014-11-21,"Senegal",1
"591",2014-11-25,"Senegal",1
"592",2014-11-27,"Senegal",1
"593",2014-11-28,"Senegal",1
"594",2014-11-30,"Senegal",1
"595",2014-12-08,"Senegal",1
"596",2014-12-09,"Senegal",1
"597",2014-12-15,"Senegal",1
"598",2014-12-18,"Senegal",1
"599",2014-12-23,"Senegal",1
"600",2014-12-26,"Senegal",1
"601",2014-12-29,"Senegal",1
"602",2015-01-12,"Senegal",1
"603",2015-01-14,"Senegal",1
"604",2015-01-15,"Senegal",2
"605",2015-01-16,"Senegal",3
"606",2015-01-17,"Senegal",1
"607",2015-01-20,"Senegal",1
"608",2015-01-21,"Senegal",1
"609",2015-01-22,"Senegal",1
"610",2015-01-23,"Senegal",3
"611",2015-01-24,"Senegal",1
"612",2015-01-26,"Senegal",1
"613",2015-01-30,"Senegal",1
"614",2015-01-31,"Senegal",1
"615",2015-02-04,"Senegal",1
"616",2015-02-17,"Senegal",1
"617",2015-02-19,"Senegal",1
"618",2015-02-25,"Senegal",1
"619",2015-03-03,"Senegal",1
"620",2015-03-04,"Senegal",14
"621",2015-03-09,"Senegal",1
"622",2015-03-11,"Senegal",1
"623",2015-03-16,"Senegal",1
"624",2015-03-23,"Senegal",1
"625",2015-03-28,"Senegal",1
"626",2015-03-30,"Senegal",1
"627",2015-04-08,"Senegal",1
"628",2015-04-10,"Senegal",1
"629",2015-04-12,"Senegal",1
"630",2015-04-13,"Senegal",1
"631",2015-04-14,"Senegal",2
"632",2015-04-15,"Senegal",1
"633",2015-04-16,"Senegal",1
"634",2015-04-17,"Senegal",1
"635",2015-04-18,"Senegal",2
"636",2015-04-25,"Senegal",1
"637",2015-04-28,"Senegal",2
"638",2015-04-29,"Senegal",1
"639",2015-05-03,"Senegal",1
"640",2015-05-13,"Senegal",1
"641",2015-05-18,"Senegal",1
"642",2015-05-19,"Senegal",1
"643",2015-06-06,"Senegal",1
"644",2015-06-13,"Senegal",1
"645",2015-06-14,"Senegal",1
"646",2015-06-15,"Senegal",1
"647",2015-06-17,"Senegal",1
"648",2015-06-22,"Senegal",3
"649",2015-06-23,"Senegal",1
"650",2015-06-27,"Senegal",1
"651",2015-07-05,"Senegal",1
"652",2015-07-08,"Senegal",2
"653",2015-07-31,"Senegal",1
"654",2015-08-03,"Senegal",1
"655",2015-08-11,"Senegal",1
"656",2015-08-15,"Senegal",1
"657",2015-08-19,"Senegal",1
"658",2015-08-21,"Senegal",1
"659",2015-09-01,"Senegal",1
"660",2015-09-03,"Senegal",1
"661",2015-09-07,"Senegal",1
"662",2015-10-12,"Senegal",1
"663",2015-10-20,"Senegal",1
"664",2015-10-25,"Senegal",1
"665",2015-10-27,"Senegal",1
"666",2015-10-30,"Senegal",2
"667",2015-11-02,"Senegal",1
"668",2015-11-07,"Senegal",4
"669",2015-11-12,"Senegal",1
"670",2015-12-28,"Senegal",1
"671",2016-01-04,"Senegal",1
"672",2016-01-15,"Senegal",1
"673",2016-01-19,"Senegal",1
"674",2016-01-22,"Senegal",2
"675",2016-01-24,"Senegal",1
"676",2016-01-29,"Senegal",1
"677",2016-02-04,"Senegal",1
"678",2016-02-05,"Senegal",1
"679",2016-02-08,"Senegal",2
"680",2016-02-09,"Senegal",1
"681",2016-02-15,"Senegal",1
"682",2016-02-16,"Senegal",1
"683",2016-02-17,"Senegal",1
"684",2016-02-18,"Senegal",1
"685",2016-02-21,"Senegal",1
"686",2016-03-02,"Senegal",1
"687",2016-03-05,"Senegal",1
"688",2016-03-13,"Senegal",1
"689",2016-03-15,"Senegal",2
"690",2016-04-21,"Senegal",1
"691",2016-04-23,"Senegal",1
